Address,Borough,Postcode,Latitude,Longitude,License Number,Landlord,Agent
"Flat 78 257, Rye Lane, London, SE15 4UR",Southwark,SE15 4UR,51.466625,-0.065616,SWK-512394554916,,
"Flat 86 257, Rye Lane, London, SE15 4UR",Southwark,SE15 4UR,51.466625,-0.065616,SWK-594661108359,,
"Flat 95 263, Rye Lane, London, SE15 4UR",Southwark,SE15 4UR,51.466625,-0.065616,SWK-028446858712,,
"Flat 116 263, Rye Lane, London, SE15 4UR",Southwark,SE15 4UR,51.466625,-0.065616,SWK-246266471005,,
"Flat 76 257, Rye Lane, London, SE15 4UR",Southwark,SE15 4UR,51.466625,-0.065616,SWK-116449175954,,
"Flat 89 257, Rye Lane, London, SE15 4UR",Southwark,SE15 4UR,51.466625,-0.065616,SWK-268407174177,,
"Flat 72 257, Rye Lane, London, SE15 4UR",Southwark,SE15 4UR,51.466625,-0.065616,SWK-816536291141,,
"Flat 88 257, Rye Lane, London, SE15 4UR",Southwark,SE15 4UR,51.466625,-0.065616,SWK-389983527683,,
"Flat 94 263, Rye Lane, London, SE15 4UR",Southwark,SE15 4UR,51.466625,-0.065616,SWK-910519480926,,
"Flat 1 2a, Highshore Road, London, SE15 5AA",Southwark,SE15 5AA,51.471465,-0.070624,SWK-621453123297,,
"Flat 6 2a, Highshore Road, London, SE15 5AA",Southwark,SE15 5AA,51.471465,-0.070624,SWK-926786511927,,
"27b, Highshore Road, London, SE15 5AA",Southwark,SE15 5AA,51.471465,-0.070624,SWK-329745354895,,
"Flat 13 2a, Highshore Road, London, SE15 5AA",Southwark,SE15 5AA,51.471465,-0.070624,SWK-426519746558,,
"Flat 14 2a, Highshore Road, London, SE15 5AA",Southwark,SE15 5AA,51.471465,-0.070624,SWK-944238207196,,
"Flat 16 2a, Highshore Road, London, SE15 5AA",Southwark,SE15 5AA,51.471465,-0.070624,SWK-694901861489,,
"Flat 26 2a, Highshore Road, London, SE15 5AA",Southwark,SE15 5AA,51.471465,-0.070624,SWK-600861452447,,
"31, Highshore Road, London, SE15 5AF",Southwark,SE15 5AF,51.471065,-0.073074,SWK-269456542645,,
"Flat D 53, Lyndhurst Way, London, SE15 5AG",Southwark,SE15 5AG,51.470357,-0.073795,SWK-305317165563,,
"First Floor Flat 35, Lyndhurst Way, London, SE15 5AG",Southwark,SE15 5AG,51.470357,-0.073795,SWK-917715309973,,
"Basement Flat 35, Lyndhurst Way, London, SE15 5AG",Southwark,SE15 5AG,51.470357,-0.073795,SWK-271240844373,,
"Flat A 53, Lyndhurst Way, London, SE15 5AG",Southwark,SE15 5AG,51.470357,-0.073795,SWK-827373744660,,
"Flat 2a 19, Lyndhurst Way, London, SE15 5AG",Southwark,SE15 5AG,51.470357,-0.073795,SWK-519296433584,,
"The Annex 19, Lyndhurst Way, London, SE15 5AG",Southwark,SE15 5AG,51.470357,-0.073795,SWK-390205759222,,
"19, Lyndhurst Way, SE15 5AG",Southwark,SE15 5AG,51.470357,-0.073795,SWK-516720025967,,
"Flat 2b 19, Lyndhurst Way, London, SE15 5AG",Southwark,SE15 5AG,51.470357,-0.073795,SWK-139964447689,,
"Flat 1 19, Lyndhurst Way, London, SE15 5AG",Southwark,SE15 5AG,51.470357,-0.073795,SWK-990952821731,,
"First Floor And Second Floor Flat 94, Lyndhurst Grove, London, SE15 5AH",Southwark,SE15 5AH,51.469935,-0.076031,SWK-714562628261,,
"27, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-179234061002,,
"16, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-647370183694,,
"20, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-642523698878,,
"14, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-729793608062,,
"9, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-293219652545,,
"21, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-740334812004,,
"10, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-839631287786,,
"5, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-417216335464,,
"12, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-187457500228,,
"17, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-315884699836,,
"11, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-558304310328,,
"26, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-932680028671,,
"4, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-306990202797,,
"18, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-424186769513,,
"8, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-288587865030,,
"7, Azenby Road, London, SE15 5AJ",Southwark,SE15 5AJ,51.469662,-0.077439,SWK-725285049604,,
"Upper Flat 34b, Lyndhurst Grove, London, SE15 5AL",Southwark,SE15 5AL,51.469896,-0.079661,SWK-311372452766,,
"41c, Lyndhurst Grove, London, SE15 5AN",Southwark,SE15 5AN,51.470277,-0.080422,SWK-729840406287,,
"41a, Lyndhurst Grove, London, SE15 5AN",Southwark,SE15 5AN,51.470277,-0.080422,SWK-338465785207,,
"41b, Lyndhurst Grove, London, SE15 5AN",Southwark,SE15 5AN,51.470277,-0.080422,SWK-050983854944,,
"Living Accommodation, The Cadeleigh Arms 43, Lyndhurst Grove, London, SE15 5AN",Southwark,SE15 5AN,51.470277,-0.080422,SWK-974604756471,,
"25, Lyndhurst Grove, London, SE15 5AN",Southwark,SE15 5AN,51.470277,-0.080422,SWK-550597287982,,
"27, Lyndhurst Grove, London, SE15 5AN",Southwark,SE15 5AN,51.470277,-0.080422,SWK-975604129622,,
"37, Lyndhurst Grove, London, SE15 5AN",Southwark,SE15 5AN,51.470277,-0.080422,SWK-234572267101,,
"76, Lyndhurst Way, London, SE15 5AP",Southwark,SE15 5AP,51.470999,-0.07456,SWK-249021018380,,
"Flat 2 78, Lyndhurst Way, London, SE15 5AP",Southwark,SE15 5AP,51.470999,-0.07456,SWK-514443893475,,
"Flat 3 78, Lyndhurst Way, London, SE15 5AP",Southwark,SE15 5AP,51.470999,-0.07456,SWK-652767451462,,
"62a, Lyndhurst Way, London, SE15 5AP",Southwark,SE15 5AP,51.470999,-0.07456,SWK-991149885402,,
"Flat 4 78, Lyndhurst Way, London, SE15 5AP",Southwark,SE15 5AP,51.470999,-0.07456,SWK-299237093746,,
"The Coach House 78, Lyndhurst Way, London, SE15 5AP",Southwark,SE15 5AP,51.470999,-0.07456,SWK-336187050442,,
"Flat 1 78, Lyndhurst Way, London, SE15 5AP",Southwark,SE15 5AP,51.470999,-0.07456,SWK-488147732960,,
"94c, Lyndhurst Way, London, SE15 5AQ",Southwark,SE15 5AQ,51.470013,-0.074199,SWK-080345960708,,
"20a, Lyndhurst Way, London, SE15 5AT",Southwark,SE15 5AT,51.473383,-0.075137,SWK-017822953364,,
"7, Oliver Mews, London, SE15 5AZ",Southwark,SE15 5AZ,51.471037,-0.071391,SWK-145380198521,,
"1, Oliver Mews, London, SE15 5AZ",Southwark,SE15 5AZ,51.471037,-0.071391,SWK-369339251313,,
"52, Bellenden Road, London, SE15 5BB",Southwark,SE15 5BB,51.471848,-0.072566,SWK-149512647493,,
"Flat 2 43, Bellenden Road, London, SE15 5BB",Southwark,SE15 5BB,51.471848,-0.072566,SWK-115484272735,,
"Flat 4 1, Basing Court, London, SE15 5BF",Southwark,SE15 5BF,51.473512,-0.072611,SWK-717496832305,,
"Flat 3 1, Basing Court, London, SE15 5BF",Southwark,SE15 5BF,51.473512,-0.072611,SWK-023496681908,,
"Flat 5 1, Basing Court, London, SE15 5BF",Southwark,SE15 5BF,51.473512,-0.072611,SWK-754668340644,,
"Flat 2 1, Basing Court, London, SE15 5BF",Southwark,SE15 5BF,51.473512,-0.072611,SWK-109313652204,,
"55, Bellenden Road, London, SE15 5BH",Southwark,SE15 5BH,51.470016,-0.072701,SWK-870682133760,,
"Ground Floor Flat 75, Bellenden Road, London, SE15 5BH",Southwark,SE15 5BH,51.470016,-0.072701,SWK-933133725779,,
"69, Bellenden Road, London, SE15 5BH",Southwark,SE15 5BH,51.470016,-0.072701,SWK-591155837788,,
"71, Bellenden Road, London, SE15 5BH",Southwark,SE15 5BH,51.470016,-0.072701,SWK-513195280836,,
"2, Abid Mews, London, SE15 5BJ",Southwark,SE15 5BJ,51.471209,-0.070361,SWK-506617688090,,
"1, Abid Mews, London, SE15 5BJ",Southwark,SE15 5BJ,51.471209,-0.070361,SWK-375020323092,,
"Flat 4 24, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-720554476303,,
"Flat 1 14a, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-854670620482,,
"Flat 5 24, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-600735956569,,
"Flat 6 24, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-750251370166,,
"Flat 1 12, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-450487260504,,
"Flat 3 12, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-384964290873,,
"Flat 1, Central Buildings Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-494018907237,,
"Flat 5 12, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-236980379221,,
"Flat 4 12, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-813982592840,,
"Flat B 18, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-065256514769,,
"Flat 3 24, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-612321036425,,
"Flat 2, Central Buildings Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-014051999826,,
"Flat A 18, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-061504167643,,
"Flat C 18, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-292421949361,,
"Flat 2 24, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-636283285116,,
"Flat 1 24, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-653895905492,,
"Flat 2 12, Rye Lane, London, SE15 5BS",Southwark,SE15 5BS,51.472462,-0.069992,SWK-878227281660,,
"Flat 3 66, Rye Lane, London, SE15 5BY",Southwark,SE15 5BY,51.471154,-0.069745,SWK-822079952234,,
"Flat 1 66, Rye Lane, London, SE15 5BY",Southwark,SE15 5BY,51.471154,-0.069745,SWK-091760917317,,
"Flat 2 66, Rye Lane, London, SE15 5BY",Southwark,SE15 5BY,51.471154,-0.069745,SWK-318443905616,,
"51, Elm Grove, London, SE15 5DB",Southwark,SE15 5DB,51.470206,-0.071181,SWK-324758555362,,
"Second Floor Flat 31, Elm Grove, London, SE15 5DB",Southwark,SE15 5DB,51.470206,-0.071181,SWK-427056380654,,
"11, Elm Grove, London, SE15 5DB",Southwark,SE15 5DB,51.470206,-0.071181,SWK-162149259278,,
"Flat 8 4, Elm Grove, London, SE15 5DB",Southwark,SE15 5DB,51.470206,-0.071181,SWK-168610104604,,
"26a, Elm Grove, London, SE15 5DE",Southwark,SE15 5DE,51.470778,-0.07097,SWK-346736137719,,
"Flat A 58, Elm Grove, London, SE15 5DE",Southwark,SE15 5DE,51.470778,-0.07097,SWK-440726589372,,
"Flat D 24, Holly Grove, London, SE15 5DF",Southwark,SE15 5DF,51.469744,-0.071517,SWK-337189124718,,
"Flat B 24, Holly Grove, London, SE15 5DF",Southwark,SE15 5DF,51.469744,-0.071517,SWK-898558759515,,
"21, Holly Grove, London, SE15 5DF",Southwark,SE15 5DF,51.469744,-0.071517,SWK-548127042798,,
"36, Holly Grove, London, SE15 5DF",Southwark,SE15 5DF,51.469744,-0.071517,SWK-647536890774,,
"Flat A 24, Holly Grove, London, SE15 5DF",Southwark,SE15 5DF,51.469744,-0.071517,SWK-093663903774,,
"Flat C 30, Holly Grove, London, SE15 5DF",Southwark,SE15 5DF,51.469744,-0.071517,SWK-996986675422,,
"32, Holly Grove, London, SE15 5DF",Southwark,SE15 5DF,51.469744,-0.071517,SWK-568362114732,,
"Flat 9 1, Bull Yard, London, SE15 5DH",Southwark,SE15 5DH,51.473723,-0.067951,SWK-988708361660,,
"Flat 10 1, Bull Yard, London, SE15 5DH",Southwark,SE15 5DH,51.473723,-0.067951,SWK-809955879137,,
"Flat 3 38, Peckham High Street, London, SE15 5DP",Southwark,SE15 5DP,51.473222,-0.070795,SWK-681621656391,,
"Flat 1 36, Peckham High Street, London, SE15 5DP",Southwark,SE15 5DP,51.473222,-0.070795,SWK-703667449990,,
"34a, Peckham High Street, London, SE15 5DP",Southwark,SE15 5DP,51.473222,-0.070795,SWK-508049202243,,
"Flat A 12, Peckham High Street, London, SE15 5DT",Southwark,SE15 5DT,51.473452,-0.072758,SWK-013087264993,,
"Flat B 12, Peckham High Street, London, SE15 5DT",Southwark,SE15 5DT,51.473452,-0.072758,SWK-043512959765,,
"Flat C 12, Peckham High Street, London, SE15 5DT",Southwark,SE15 5DT,51.473452,-0.072758,SWK-390931310509,,
"Flat A, Central Buildings 1-2, Rye Lane, London, SE15 5DW",Southwark,SE15 5DW,51.473174,-0.070063,SWK-041185255157,,
"Flat C, Central Buildings 1-2, Rye Lane, London, SE15 5DW",Southwark,SE15 5DW,51.473174,-0.070063,SWK-870559600876,,
"Flat D, Central Buildings 1-2, Rye Lane, London, SE15 5DW",Southwark,SE15 5DW,51.473174,-0.070063,SWK-854958577826,,
"Flat B, Central Buildings 1-2, Rye Lane, London, SE15 5DW",Southwark,SE15 5DW,51.473174,-0.070063,SWK-582797606780,,
"Flat 1 15a, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-202959935401,,
"Flat 8, Hamley Lodge 29, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-579652762938,,
"Flat 6, Hamley Lodge 29, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-727584619499,,
"Flat 3 61, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-885983895678,,
"Flat 9, Hamley Lodge 29, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-542521332766,,
"Flat 5 Rear Of 11, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-770628652157,,
"Flat 4, Hamley Lodge 29, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-469924976120,,
"Flat 1 31, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-214689459050,,
"Flat 1 Front 11, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-550267538822,,
"9a, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-921818842667,,
"Flat 6 Rear Of 11, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-154872446376,,
"Flat 2 Front 11, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-108634694306,,
"Flat 7, Hamley Lodge 29, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-705733606089,,
"Flat 3 23-25, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-941074852519,,
"Flat 2 15a, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-055035767456,,
"Flat 2 31, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-406781443744,,
"Flat 1 61, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-393221766472,,
"Flat 3 31, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-471372790676,,
"Flat 7 61, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-526471982790,,
"Flat 4 Rear Of 11, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-398507570568,,
"Flat 3 Front 11, Peckham High Street, London, SE15 5EB",Southwark,SE15 5EB,51.473718,-0.072012,SWK-922602781413,,
"Flat 6f 114, Peckham High Street, London, SE15 5ED",Southwark,SE15 5ED,51.473687,-0.068471,SWK-276808594620,,
"Flat 1 112, Peckham High Street, London, SE15 5ED",Southwark,SE15 5ED,51.473687,-0.068471,SWK-091341059545,,
"102b, Peckham High Street, London, SE15 5ED",Southwark,SE15 5ED,51.473687,-0.068471,SWK-103422181349,,
"Flat 4 112, Peckham High Street, London, SE15 5ED",Southwark,SE15 5ED,51.473687,-0.068471,SWK-115615460157,,
"Flat 1 86a, Peckham High Street, London, SE15 5ED",Southwark,SE15 5ED,51.473687,-0.068471,SWK-020641536212,,
"Flat 3 86a, Peckham High Street, London, SE15 5ED",Southwark,SE15 5ED,51.473687,-0.068471,SWK-007874620757,,
"Flat 2 86a, Peckham High Street, London, SE15 5ED",Southwark,SE15 5ED,51.473687,-0.068471,SWK-528422455691,,
"74a, Peckham High Street, London, SE15 5ED",Southwark,SE15 5ED,51.473687,-0.068471,SWK-332266680872,,
"Flat 2 112, Peckham High Street, London, SE15 5ED",Southwark,SE15 5ED,51.473687,-0.068471,SWK-237443979421,,
"Flat 3 112, Peckham High Street, London, SE15 5ED",Southwark,SE15 5ED,51.473687,-0.068471,SWK-350355733979,,
"74b, Peckham High Street, London, SE15 5ED",Southwark,SE15 5ED,51.473687,-0.068471,SWK-951004808024,,
"102a, Peckham High Street, London, SE15 5ED",Southwark,SE15 5ED,51.473687,-0.068471,SWK-980184327443,,
"Flat 31, Lambrook House Clifton Estate Consort Road, London, SE15 5EQ",Southwark,SE15 5EQ,51.473697,-0.065289,SWK-708809171557,,
"Flat 3 45, Rye Lane, London, SE15 5ER",Southwark,SE15 5ER,51.472237,-0.069425,SWK-316348925188,,
"Third Floor And Fourth Floor Flat 47-49, Rye Lane, London, SE15 5ER",Southwark,SE15 5ER,51.472237,-0.069425,SWK-317153649799,,
"Flat 1 43, Rye Lane, London, SE15 5ER",Southwark,SE15 5ER,51.472237,-0.069425,SWK-699281080907,,
"Flat 2 45, Rye Lane, London, SE15 5ER",Southwark,SE15 5ER,51.472237,-0.069425,SWK-379007873122,,
"Flat 5 63a, Rye Lane, London, SE15 5EX",Southwark,SE15 5EX,51.47136,-0.069131,SWK-556588492668,,
"Flat 1 63a, Rye Lane, London, SE15 5EX",Southwark,SE15 5EX,51.47136,-0.069131,SWK-856311243748,,
"Flat 4 63a, Rye Lane, London, SE15 5EX",Southwark,SE15 5EX,51.47136,-0.069131,SWK-430354295075,,
"Flat 2 63a, Rye Lane, London, SE15 5EX",Southwark,SE15 5EX,51.47136,-0.069131,SWK-841640957409,,
"Flat 3 63a, Rye Lane, London, SE15 5EX",Southwark,SE15 5EX,51.47136,-0.069131,SWK-592818237094,,
"Flat 6 63a, Rye Lane, London, SE15 5EX",Southwark,SE15 5EX,51.47136,-0.069131,SWK-308156934914,,
"Apartment 27 95, Peckham Road, London, SE15 5FA",Southwark,SE15 5FA,51.474501,-0.076414,SWK-854068166594,,
"2, Compton Close, London, SE15 5FZ",Southwark,SE15 5FZ,51.477048,-0.071627,SWK-796589662795,,
"5, Compton Close, London, SE15 5FZ",Southwark,SE15 5FZ,51.477048,-0.071627,SWK-632115045770,,
"8, Compton Close, London, SE15 5FZ",Southwark,SE15 5FZ,51.477048,-0.071627,SWK-111608762115,,
"254, Sumner Road, London, SE15 5GA",Southwark,SE15 5GA,51.476189,-0.072988,SWK-893413576548,,
"88, Commercial Way, London, SE15 5GG",Southwark,SE15 5GG,51.476948,-0.073748,SWK-526554476094,,
"106, Commercial Way, London, SE15 5GG",Southwark,SE15 5GG,51.476948,-0.073748,SWK-224348458803,,
"100, Commercial Way, London, SE15 5GG",Southwark,SE15 5GG,51.476948,-0.073748,SWK-480466177733,,
"86, Commercial Way, London, SE15 5GG",Southwark,SE15 5GG,51.476948,-0.073748,SWK-880564517313,,
"68, Commercial Way, London, SE15 5GH",Southwark,SE15 5GH,51.47677,-0.074908,SWK-631198486216,,
"Flat 5 15, Kelly Avenue, London, SE15 5GL",Southwark,SE15 5GL,51.476029,-0.07527,SWK-313576645875,,
"15, Watts Street, London, SE15 5GP",Southwark,SE15 5GP,51.475728,-0.074476,SWK-670278239673,,
"16, Watts Street, London, SE15 5GP",Southwark,SE15 5GP,51.475728,-0.074476,SWK-761938900796,,
"Flat 8 114, Commercial Way, London, SE15 5GQ",Southwark,SE15 5GQ,51.477137,-0.072631,SWK-071318804201,,
"Flat 9 114, Commercial Way, London, SE15 5GQ",Southwark,SE15 5GQ,51.477137,-0.072631,SWK-121804246280,,
"Flat 1 110, Commercial Way, London, SE15 5GQ",Southwark,SE15 5GQ,51.477137,-0.072631,SWK-762788696175,,
"Flat 6 110, Commercial Way, London, SE15 5GQ",Southwark,SE15 5GQ,51.477137,-0.072631,SWK-902159297221,,
"Flat 7 110, Commercial Way, London, SE15 5GQ",Southwark,SE15 5GQ,51.477137,-0.072631,SWK-458348746054,,
"Flat 12 110, Commercial Way, London, SE15 5GQ",Southwark,SE15 5GQ,51.477137,-0.072631,SWK-076181278308,,
"Flat 8 110, Commercial Way, London, SE15 5GQ",Southwark,SE15 5GQ,51.477137,-0.072631,SWK-088753982737,,
"Flat 9 110, Commercial Way, London, SE15 5GQ",Southwark,SE15 5GQ,51.477137,-0.072631,SWK-528853221713,,
"30, Lisford Street, London, SE15 5GR",Southwark,SE15 5GR,51.475153,-0.073377,SWK-016624887614,,
"42, Ashmore Close, London, SE15 5GY",Southwark,SE15 5GY,51.476482,-0.071622,SWK-599221094745,,
"50, Ashmore Close, London, SE15 5GY",Southwark,SE15 5GY,51.476482,-0.071622,SWK-005111568394,,
"51, Ashmore Close, London, SE15 5GY",Southwark,SE15 5GY,51.476482,-0.071622,SWK-101733050036,,
"15, Ashmore Close, London, SE15 5GY",Southwark,SE15 5GY,51.476482,-0.071622,SWK-713112164358,,
"Flat 8 1, Grenard Close, London, SE15 5GZ",Southwark,SE15 5GZ,51.476122,-0.071105,SWK-108385723248,,
"5, Grenard Close, London, SE15 5GZ",Southwark,SE15 5GZ,51.476122,-0.071105,SWK-108530766555,,
"3, Grenard Close, London, SE15 5GZ",Southwark,SE15 5GZ,51.476122,-0.071105,SWK-263240336419,,
"1, William Margrie Close, London, SE15 5HF",Southwark,SE15 5HF,51.471351,-0.065877,SWK-273177801176,,
"Flat 14, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-370495062269,,
"Flat 10, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-640694847447,,
"Flat 9, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-626280055226,,
"Flat 12, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-422918556613,,
"Flat 3, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-804601825847,,
"Flat 5, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-510298137987,,
"Flat 4, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-606376960681,,
"Flat 7, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-355814801103,,
"Flat 11, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-618048959935,,
"Flat 13, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-073226844581,,
"Flat 8, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-031378361442,,
"Flat 1, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-249914674854,,
"Flat 2, Hanover Park House 14-16, Hanover Park, London, SE15 5HG",Southwark,SE15 5HG,51.471842,-0.068391,SWK-926101571636,,
"Flat 1 24, Raul Road, London, SE15 5HP",Southwark,SE15 5HP,51.471398,-0.067618,SWK-896521872691,,
"Flat 2 24, Raul Road, London, SE15 5HP",Southwark,SE15 5HP,51.471398,-0.067618,SWK-615345987052,,
"30, Raul Road, London, SE15 5HP",Southwark,SE15 5HP,51.471398,-0.067618,SWK-989218406257,,
"Flat 3 24, Raul Road, London, SE15 5HP",Southwark,SE15 5HP,51.471398,-0.067618,SWK-147878039158,,
"Flat 4 24, Raul Road, London, SE15 5HP",Southwark,SE15 5HP,51.471398,-0.067618,SWK-784631904146,,
"Flat 5 24, Raul Road, London, SE15 5HP",Southwark,SE15 5HP,51.471398,-0.067618,SWK-920923319490,,
"5a, Raul Road, London, SE15 5HR",Southwark,SE15 5HR,51.471682,-0.06739,SWK-348944860107,,
"5, Raul Road, London, SE15 5HR",Southwark,SE15 5HR,51.471682,-0.06739,SWK-595001233772,,
"21, Raul Road, London, SE15 5HR",Southwark,SE15 5HR,51.471682,-0.06739,SWK-566322129390,,
"13, Raul Road, London, SE15 5HR",Southwark,SE15 5HR,51.471682,-0.06739,SWK-755361415419,,
"31, Raul Road, London, SE15 5HR",Southwark,SE15 5HR,51.471682,-0.06739,SWK-956551143441,,
"25, Raul Road, London, SE15 5HR",Southwark,SE15 5HR,51.471682,-0.06739,SWK-975989707777,,
"29, Raul Road, London, SE15 5HR",Southwark,SE15 5HR,51.471682,-0.06739,SWK-069699161723,,
"Flat 2 24, Hanover Park, London, SE15 5HS",Southwark,SE15 5HS,51.472117,-0.067055,SWK-742292992093,,
"46, Hanover Park, London, SE15 5HS",Southwark,SE15 5HS,51.472117,-0.067055,SWK-113320975756,,
"Flat 2 26, Hanover Park, London, SE15 5HS",Southwark,SE15 5HS,51.472117,-0.067055,SWK-471876895509,,
"27, Robert Keen Close, London, SE15 5HT",Southwark,SE15 5HT,51.471997,-0.066311,SWK-002798918496,,
"15, Robert Keen Close, London, SE15 5HT",Southwark,SE15 5HT,51.471997,-0.066311,SWK-984328084116,,
"9, Cicely Road, London, SE15 5HW",Southwark,SE15 5HW,51.471468,-0.066405,SWK-556314430366,,
"Flat 15, Flamborough House Oliver Goldsmith Estate Clayton Road, London, SE15 5HZ",Southwark,SE15 5HZ,51.473528,-0.065901,SWK-600519441430,,
"14, Moody Road, London, SE15 5JB",Southwark,SE15 5JB,51.475247,-0.07585,SWK-066672039648,,
"29, Yarnfield Square, London, SE15 5JD",Southwark,SE15 5JD,51.472739,-0.064998,SWK-292494520188,,
